sample_accession	run_accession	submission_accession	assembly_software	library_selection	serotype	environment_feature	last_updated	submitted_galaxy	germline	culture_collection	submission_tool	sra_bytes	collected_by	submitted_ftp	isolate	fastq_bytes	instrument_platform	variety	temperature	sra_aspera	ecotype	submitted_aspera	sampling_campaign	tissue_lib	environmental_sample	sex	submitted_md5	checklist	fastq_galaxy	specimen_voucher	submitted_bytes	taxonomic_identity_marker	country	sample_description	experiment_title	sra_galaxy	fastq_md5	secondary_study_accession	read_count	study_title	bio_material	host_body_site	assembly_quality	sample_capture_status	sample_title	host_genotype	host_phenotype	cultivar	instrument_model	target_gene	nominal_sdev	environment_material	host_tax_id	sample_material	sra_md5	cell_type	fastq_ftp	broker_name	sub_strain	base_count	library_strategy	serovar	investigation_type	location	library_source	sra_ftp	library_layout	experimental_factor	environment_biome	dev_stage	binning_software	sample_collection	nominal_length	completeness_score	lon	fastq_aspera	host_sex	sample_alias	mating_type	sub_species	contamination_score	run_alias	depth	host_growth_conditions	collection_date	experiment_alias	host_gravidity	center_name	identified_by	cell_line	sampling_site	host	library_name	first_created	lat	strain	experiment_accession	scientific_name	host_status	tax_id	study_accession	submitted_format	submitted_host_sex	altitude	accession	secondary_sample_accession	sampling_platform	taxonomic_classification	protocol_label	elevation	salinity	sequencing_method	first_public	study_alias	ph	tissue_type	isolation_source	metadata_reviewed	study_setting	amr_study
SAMEA5408376	ERR3208531	ERA1758281		unspecified			2019-03-08	ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208531/Kox-Y.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208531/Kox-Y.R2.fastq.gz				146159971.0		ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208531/Kox-Y.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208531/Kox-Y.R2.fastq.gz		102343564;106291894	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/err/ERR320/001/ERR3208531		fasp.sra.ebi.ac.uk:/vol1/run/ERR320/ERR3208531/Kox-Y.R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR320/ERR3208531/Kox-Y.R2.fastq.gz					51cea52ece3c745041d63f8b5ea92c91;a7e725f365b9b8907c37f9fce6018a38	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/001/ERR3208531/ERR3208531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/001/ERR3208531/ERR3208531_2.fastq.gz		98528972;102429687		United Kingdom	Longitudinal investigation of K. oxytoca clusters	Illumina HiSeq 2500 paired end sequencing	ftp.sra.ebi.ac.uk/vol1/err/ERR320/001/ERR3208531	e284212754f91cc5dbbb4036806d13b6;bab368ec58b0907331a2ab4bb7611320	ERP113346	1497954.0	Longitudinal outbreak of K oxytoca					Longitudinal investigation of K. oxytoca clusters				Illumina HiSeq 2500						7a9fd602a2f83dff171d7d1f0966395f		ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/001/ERR3208531/ERR3208531_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/001/ERR3208531/ERR3208531_2.fastq.gz			293486721.0	WGS				GENOMIC	ftp.sra.ebi.ac.uk/vol1/err/ERR320/001/ERR3208531	PAIRED						100.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR320/001/ERR3208531/ERR3208531_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR320/001/ERR3208531/ERR3208531_2.fastq.gz		Kox-Y				ena-RUN-PUBLIC HEALTH ENGLAND-08-03-2019-10:44:01:582-18			2014	ena-EXPERIMENT-PUBLIC HEALTH ENGLAND-08-03-2019-10:44:01:582-18		PUBLIC HEALTH ENGLAND				human	unspecified	2019-03-08			ERX3236149	Klebsiella oxytoca		571.0	PRJEB30858	FASTQ;FASTQ			ERR3208531	ERS3213686							2019-10-28	ena-STUDY-PUBLIC HEALTH ENGLAND-17-01-2019-23:14:39:203-781			wound	False	hospital	amr
SAMEA5408378	ERR3208533	ERA1758281		unspecified			2019-03-08	ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208533/Kox-U.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208533/Kox-U.R2.fastq.gz				65837744.0		ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208533/Kox-U.R1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208533/Kox-U.R2.fastq.gz		48095620;50185425	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/err/ERR320/003/ERR3208533		fasp.sra.ebi.ac.uk:/vol1/run/ERR320/ERR3208533/Kox-U.R1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR320/ERR3208533/Kox-U.R2.fastq.gz					2f4b000205e5a104ee4689faecbb8ba6;a8aab77e60e7dffa24037b6f735063a8	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/003/ERR3208533/ERR3208533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/003/ERR3208533/ERR3208533_2.fastq.gz		46118189;48208940		United Kingdom	Longitudinal investigation of K. oxytoca clusters	Illumina HiSeq 2500 paired end sequencing	ftp.sra.ebi.ac.uk/vol1/err/ERR320/003/ERR3208533	09891c60b943198171344ff676ce8661;6d2cb5f93848fcc35bcc9ab7e3e42a3b	ERP113346	832492.0	Longitudinal outbreak of K oxytoca					Longitudinal investigation of K. oxytoca clusters				Illumina HiSeq 2500						94f55ac72be1f0bf77f228c5e82e1435		ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/003/ERR3208533/ERR3208533_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/003/ERR3208533/ERR3208533_2.fastq.gz			161604051.0	WGS				GENOMIC	ftp.sra.ebi.ac.uk/vol1/err/ERR320/003/ERR3208533	PAIRED						100.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR320/003/ERR3208533/ERR3208533_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR320/003/ERR3208533/ERR3208533_2.fastq.gz		Kox-U				ena-RUN-PUBLIC HEALTH ENGLAND-08-03-2019-10:44:01:582-20			2014	ena-EXPERIMENT-PUBLIC HEALTH ENGLAND-08-03-2019-10:44:01:582-20		PUBLIC HEALTH ENGLAND				wastewater_water	unspecified	2019-03-08			ERX3236151	Klebsiella oxytoca		571.0	PRJEB30858	FASTQ;FASTQ			ERR3208533	ERS3213688							2019-10-28	ena-STUDY-PUBLIC HEALTH ENGLAND-17-01-2019-23:14:39:203-781			waste water	False	hospital	amr
SAMEA5408592	ERR3208640	ERA1758420		RANDOM			2019-03-08	ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208640/s_SB175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208640/s_SB175_2.fastq.gz				2337952387.0		ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208640/s_SB175_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR320/ERR3208640/s_SB175_2.fastq.gz		1203590559;1239427308	ILLUMINA			fasp.sra.ebi.ac.uk:/vol1/err/ERR320/000/ERR3208640		fasp.sra.ebi.ac.uk:/vol1/run/ERR320/ERR3208640/s_SB175_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/run/ERR320/ERR3208640/s_SB175_2.fastq.gz					55ef458293dbb64f14a2b7c36b8a206a;3d41dfa4542aac6a8e44c617537914fb	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/000/ERR3208640/ERR3208640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/000/ERR3208640/ERR3208640_2.fastq.gz		1237566582;1273918949			Draft genome of K. oxytoca str. ATCC 13182 (SB175)	NextSeq 500 paired end sequencing	ftp.sra.ebi.ac.uk/vol1/err/ERR320/000/ERR3208640	d0d9aea9cb9a9668092ac4617de36270;8c79bcc6f2487a66d8565a970c416882	ERP017044	25433793.0	Genomes of Klebsiella isolates belonging to different species and isolated in various environments					Draft genome of K. oxytoca str. ATCC 13182 (SB175)				NextSeq 500						f89bfd59f7fd7b6146875a27148b324c		ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/000/ERR3208640/ERR3208640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR320/000/ERR3208640/ERR3208640_2.fastq.gz			2543379300.0	WGS				GENOMIC	ftp.sra.ebi.ac.uk/vol1/err/ERR320/000/ERR3208640	PAIRED						321.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR320/000/ERR3208640/ERR3208640_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR320/000/ERR3208640/ERR3208640_2.fastq.gz		rATCC13182				ena-RUN-Institut Pasteur-08-03-2019-12:47:00:173-1				ena-EXPERIMENT-Institut Pasteur-08-03-2019-12:47:00:172-1		Institut Pasteur					Nextera XT	2019-03-08			ERX3236258	Klebsiella oxytoca		571.0	PRJEB15325	FASTQ;FASTQ			ERR3208640	ERS3213902							2019-03-08	ena-STUDY-Institut Pasteur-06-09-2016-12:34:40:113-202				False	mixed	surveillance
SAMEA104590467	ERR3261505	ERA1812520		RANDOM			2019-04-02	ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261505/25476_3#2.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261505/25476_3#2.cram.crai						ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261505/25476_3#2.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261505/25476_3#2.cram.crai		411659268;442898283	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261505/25476_3#2.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261505/25476_3#2.cram.crai					3d6c12d6d523f68f99fd462d69b45a49;69740f4f4f8a1eae830e0dd4bf04d48f	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/005/ERR3261505/ERR3261505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/005/ERR3261505/ERR3261505_2.fastq.gz		559548860;46177			5177STDY7297508	Illumina HiSeq 2500 paired end sequencing		67e448e4ed2d228f7d16354cd01855a0;9b0e64183a884c726eba268d2c0e0549	ERP106450	21196974.0	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection					5177STDY7297508				Illumina HiSeq 2500		125.0						ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/005/ERR3261505/ERR3261505_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/005/ERR3261505/ERR3261505_2.fastq.gz			2649621750.0	WGS				GENOMIC		PAIRED						496.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/005/ERR3261505/ERR3261505_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/005/ERR3261505/ERR3261505_2.fastq.gz		87bf5176-0101-11e8-8f97-3c4a9275d6c8				SC_RUN_25476_3#2				SC_EXP_25476_3#2		SC					DN508867S:B1	2019-04-02			ERX3288223	Klebsiella pneumoniae subsp. pneumoniae B5055		1267512.0	PRJEB24612	CRAM;CRAI			ERR3261505	ERS2201749							2019-04-02	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection-sc-5177				False		
SAMEA104590470	ERR3261506	ERA1812520		RANDOM			2019-04-02	ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261506/25476_3#3.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261506/25476_3#3.cram.crai						ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261506/25476_3#3.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261506/25476_3#3.cram.crai		400700652;439408300	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261506/25476_3#3.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261506/25476_3#3.cram.crai					7d1a88fd4c6140ac6c777e5ad59137f4;09eef03405f6b8ac1b08efee135cbbdf	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/006/ERR3261506/ERR3261506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/006/ERR3261506/ERR3261506_2.fastq.gz		550413035;45644			5177STDY7297511	Illumina HiSeq 2500 paired end sequencing		bdeb6432a85487f521a2772783ba2a1b;f157c00890399c5ad58fe2aafc757ee5	ERP106450	20811780.0	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection					5177STDY7297511				Illumina HiSeq 2500		135.0						ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/006/ERR3261506/ERR3261506_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/006/ERR3261506/ERR3261506_2.fastq.gz			2601472500.0	WGS				GENOMIC		PAIRED						497.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/006/ERR3261506/ERR3261506_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/006/ERR3261506/ERR3261506_2.fastq.gz		87dd7584-0101-11e8-8f97-3c4a9275d6c8				SC_RUN_25476_3#3				SC_EXP_25476_3#3		SC					DN508867S:E1	2019-04-02			ERX3288224	Klebsiella pneumoniae subsp. pneumoniae B5055		1267512.0	PRJEB24612	CRAM;CRAI			ERR3261506	ERS2201752							2019-04-02	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection-sc-5177				False		
SAMEA104590482	ERR3261509	ERA1812520		RANDOM			2019-04-02	ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261509/25476_3#6.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261509/25476_3#6.cram.crai						ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261509/25476_3#6.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261509/25476_3#6.cram.crai		427052959;458768245	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261509/25476_3#6.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261509/25476_3#6.cram.crai					f84055b83e8953a20353162716bf5b64;065351fe132757f9937342a3cceb81b3	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/009/ERR3261509/ERR3261509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/009/ERR3261509/ERR3261509_2.fastq.gz		579716754;47108			5177STDY7297514	Illumina HiSeq 2500 paired end sequencing		5cfe388cb931280465ce60c826e9a830;1b72475aefd40f26307315302391ce9f	ERP106450	21831030.0	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection					5177STDY7297514				Illumina HiSeq 2500		126.0						ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/009/ERR3261509/ERR3261509_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/009/ERR3261509/ERR3261509_2.fastq.gz			2728878750.0	WGS				GENOMIC		PAIRED						503.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/009/ERR3261509/ERR3261509_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/009/ERR3261509/ERR3261509_2.fastq.gz		87f58b42-0101-11e8-8f97-3c4a9275d6c8				SC_RUN_25476_3#6				SC_EXP_25476_3#6		SC					DN508867S:H1	2019-04-02			ERX3288227	Klebsiella pneumoniae subsp. pneumoniae B5055		1267512.0	PRJEB24612	CRAM;CRAI			ERR3261509	ERS2201764							2019-04-02	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection-sc-5177				False		
SAMEA104590483	ERR3261510	ERA1812520		RANDOM			2019-04-02	ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261510/25476_3#7.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261510/25476_3#7.cram.crai						ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261510/25476_3#7.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261510/25476_3#7.cram.crai		427509084;465814479	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261510/25476_3#7.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261510/25476_3#7.cram.crai					d89ca6090d70fd135ac5d57dcd44fdb2;9664b7e82227ba0ae3f6b571530d2fe3	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/000/ERR3261510/ERR3261510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/000/ERR3261510/ERR3261510_2.fastq.gz		590208574;46731			5177STDY7297515	Illumina HiSeq 2500 paired end sequencing		f709a859a1784fc6f9d0dd8973220650;62ffa77a554f2e7f54f3428272fe81a2	ERP106450	21758252.0	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection					5177STDY7297515				Illumina HiSeq 2500		132.0						ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/000/ERR3261510/ERR3261510_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/000/ERR3261510/ERR3261510_2.fastq.gz			2719781500.0	WGS				GENOMIC		PAIRED						504.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/000/ERR3261510/ERR3261510_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/000/ERR3261510/ERR3261510_2.fastq.gz		87fd9508-0101-11e8-8f97-3c4a9275d6c8				SC_RUN_25476_3#7				SC_EXP_25476_3#7		SC					DN508867S:A2	2019-04-02			ERX3288228	Klebsiella pneumoniae subsp. pneumoniae B5055		1267512.0	PRJEB24612	CRAM;CRAI			ERR3261510	ERS2201765							2019-04-02	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection-sc-5177				False		
SAMEA104590488	ERR3261515	ERA1812520		RANDOM			2019-04-02	ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261515/25476_3#12.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261515/25476_3#12.cram.crai						ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261515/25476_3#12.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261515/25476_3#12.cram.crai		460876346;490195123	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261515/25476_3#12.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261515/25476_3#12.cram.crai					68b17a96bae6d40a777ed9866a50186c;3416789627716c23c0f2e928f01aa083	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/005/ERR3261515/ERR3261515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/005/ERR3261515/ERR3261515_2.fastq.gz		631179382;49858			5177STDY7297520	Illumina HiSeq 2500 paired end sequencing		e15e6d41e64379c3688bb044370ba640;d3752672bf456a835393dc8c7176434b	ERP106450	23775928.0	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection					5177STDY7297520				Illumina HiSeq 2500		129.0						ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/005/ERR3261515/ERR3261515_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/005/ERR3261515/ERR3261515_2.fastq.gz			2971991000.0	WGS				GENOMIC		PAIRED						495.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/005/ERR3261515/ERR3261515_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/005/ERR3261515/ERR3261515_2.fastq.gz		882bab50-0101-11e8-8f97-3c4a9275d6c8				SC_RUN_25476_3#12				SC_EXP_25476_3#12		SC					DN508867S:F2	2019-04-02			ERX3288233	Klebsiella pneumoniae subsp. pneumoniae B5055		1267512.0	PRJEB24612	CRAM;CRAI			ERR3261515	ERS2201770							2019-04-02	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection-sc-5177				False		
SAMEA104590473	ERR3261517	ERA1812520		RANDOM			2019-04-02	ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261517/25476_3#14.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261517/25476_3#14.cram.crai						ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261517/25476_3#14.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261517/25476_3#14.cram.crai		455844776;483389708	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261517/25476_3#14.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261517/25476_3#14.cram.crai					39082d47cafa5872c8991d82ee6ffdfb;01bf89e5f65510a735749e7ac947efa7	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/007/ERR3261517/ERR3261517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/007/ERR3261517/ERR3261517_2.fastq.gz		622871877;48988			5177STDY7297522	Illumina HiSeq 2500 paired end sequencing		adaef37b04b323d073a7ad78a7024f46;141cde52711d647982eca2ffcfbfd9b2	ERP106450	23515264.0	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection					5177STDY7297522				Illumina HiSeq 2500		124.0						ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/007/ERR3261517/ERR3261517_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/007/ERR3261517/ERR3261517_2.fastq.gz			2939408000.0	WGS				GENOMIC		PAIRED						500.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/007/ERR3261517/ERR3261517_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/007/ERR3261517/ERR3261517_2.fastq.gz		883bee0c-0101-11e8-8f97-3c4a9275d6c8				SC_RUN_25476_3#14				SC_EXP_25476_3#14		SC					DN508867S:H2	2019-04-02			ERX3288235	Klebsiella pneumoniae subsp. pneumoniae B5055		1267512.0	PRJEB24612	CRAM;CRAI			ERR3261517	ERS2201755							2019-04-02	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection-sc-5177				False		
SAMEA104590476	ERR3261520	ERA1812520		RANDOM			2019-04-02	ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261520/25476_3#17.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261520/25476_3#17.cram.crai						ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261520/25476_3#17.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261520/25476_3#17.cram.crai		471093004;506811031	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261520/25476_3#17.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261520/25476_3#17.cram.crai					6a9a3d53bc4716cce5f6e5a0d46586b1;1aaff591f3cee4c5a2a82b54fc4ae323	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/000/ERR3261520/ERR3261520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/000/ERR3261520/ERR3261520_2.fastq.gz		648113617;50045			5177STDY7297525	Illumina HiSeq 2500 paired end sequencing		f160847740d9dc32cec330df44214ccc;84e9c045671dcbef3468cd164d3369a8	ERP106450	24140818.0	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection					5177STDY7297525				Illumina HiSeq 2500		133.0						ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/000/ERR3261520/ERR3261520_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/000/ERR3261520/ERR3261520_2.fastq.gz			3017602250.0	WGS				GENOMIC		PAIRED						503.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/000/ERR3261520/ERR3261520_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/000/ERR3261520/ERR3261520_2.fastq.gz		88546d2e-0101-11e8-8f97-3c4a9275d6c8				SC_RUN_25476_3#17				SC_EXP_25476_3#17		SC					DN508867S:C3	2019-04-02			ERX3288238	Klebsiella pneumoniae subsp. pneumoniae B5055		1267512.0	PRJEB24612	CRAM;CRAI			ERR3261520	ERS2201758							2019-04-02	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection-sc-5177				False		
SAMEA104590479	ERR3261523	ERA1812520		RANDOM			2019-04-02	ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261523/25476_3#20.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261523/25476_3#20.cram.crai						ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261523/25476_3#20.cram;ftp.sra.ebi.ac.uk/vol1/run/ERR326/ERR3261523/25476_3#20.cram.crai		415951052;449008374	ILLUMINA					fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261523/25476_3#20.cram;fasp.sra.ebi.ac.uk:/vol1/run/ERR326/ERR3261523/25476_3#20.cram.crai					a7589438762d6e5ea54b405a3439017d;52d0cc274a007f210abe126694e4a9e4	ERC000011	ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/003/ERR3261523/ERR3261523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/003/ERR3261523/ERR3261523_2.fastq.gz		568183294;44933			5177STDY7297528	Illumina HiSeq 2500 paired end sequencing		9c3bd0f8f5c214ff99cc3735eb63a755;f43dcf8658251b00d1e2fc661b425db0	ERP106450	20696890.0	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection					5177STDY7297528				Illumina HiSeq 2500		137.0						ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/003/ERR3261523/ERR3261523_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR326/003/ERR3261523/ERR3261523_2.fastq.gz			2587111250.0	WGS				GENOMIC		PAIRED						526.0			fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/003/ERR3261523/ERR3261523_1.fastq.gz;fasp.sra.ebi.ac.uk:/vol1/fastq/ERR326/003/ERR3261523/ERR3261523_2.fastq.gz		886a6f7a-0101-11e8-8f97-3c4a9275d6c8				SC_RUN_25476_3#20				SC_EXP_25476_3#20		SC					DN508867S:F3	2019-04-02			ERX3288241	Klebsiella pneumoniae subsp. pneumoniae B5055		1267512.0	PRJEB24612	CRAM;CRAI			ERR3261523	ERS2201761							2019-04-02	Analysis_of_bacteriophage_resistance_arising_among_a_population_of_Klebsiella_pneumoniae_after_phage_infection-sc-5177				False		
