study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB29740	SAMEA7392128	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251134
PRJEB29740	SAMEA7392129	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251135
PRJEB29740	SAMEA7392130	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251136
PRJEB29740	SAMEA7392132	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251137
PRJEB29740	SAMEA7392131	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251138
PRJEB29740	SAMEA7392134	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251140
PRJEB29740	SAMEA7392135	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251141
PRJEB29740	SAMEA7392137	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251143
PRJEB29740	SAMEA7392140	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251144
PRJEB29740	SAMEA7392138	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251145
PRJEB29740	SAMEA7392139	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251146
PRJEB29740	SAMEA7392106	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251147
PRJEB29740	SAMEA7392109	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251149
PRJEB29740	SAMEA7392111	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251151
PRJEB29740	SAMEA7392112	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251152
PRJEB29740	SAMEA7392143	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251153
PRJEB29740	SAMEA7392142	isolation_source		Tissue	per_sample	mgen-10-01271-s002.xlsx:G20251154
PRJEB29740	SAMEA7392113	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251155
PRJEB29740	SAMEA7392115	isolation_source		Tissue	per_sample	mgen-10-01271-s002.xlsx:G20251157
PRJEB29740	SAMEA7392116	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251158
PRJEB29740	SAMEA7392117	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251159
PRJEB29740	SAMEA7392119	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251160
PRJEB29740	SAMEA7392118	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251161
PRJEB29740	SAMEA7392120	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251162
PRJEB29740	SAMEA7392123	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251163
PRJEB29740	SAMEA7392122	isolation_source		Tissue	per_sample	mgen-10-01271-s002.xlsx:G20251164
PRJEB29740	SAMEA7392124	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251165
PRJEB29740	SAMEA7392084	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251166
PRJEB29740	SAMEA7392086	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251167
PRJEB29740	SAMEA7392085	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251168
PRJEB29740	SAMEA7392087	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251169
PRJEB29740	SAMEA7392089	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251170
PRJEB29740	SAMEA7392088	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251171
PRJEB29740	SAMEA7392091	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251173
PRJEB29740	SAMEA7392092	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251174
PRJEB29740	SAMEA7392094	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251175
PRJEB29740	SAMEA7392093	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251176
PRJEB29740	SAMEA7392095	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251177
PRJEB29740	SAMEA7392096	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251178
PRJEB29740	SAMEA7392098	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251180
PRJEB29740	SAMEA7392099	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251181
PRJEB29740	SAMEA7392100	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251182
PRJEB29740	SAMEA7392107	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251184
PRJEB29740	SAMEA7392102	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251185
PRJEB29740	SAMEA7392121	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251186
PRJEB29740	SAMEA7392103	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251187
PRJEB29740	SAMEA7392104	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251188
PRJEB29740	SAMEA7392105	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251189
PRJEB29740	SAMEA7392141	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251190
PRJEB29740	SAMEA7392173	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251198
PRJEB29740	SAMEA7391908	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251254
PRJEB29740	SAMEA7391909	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251255
PRJEB29740	SAMEA7391910	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251256
PRJEB29740	SAMEA7391911	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251257
PRJEB29740	SAMEA7391912	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251258
PRJEB29740	SAMEA7391913	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251259
PRJEB29740	SAMEA7391915	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251260
PRJEB29740	SAMEA7391914	isolation_source		Tissue	per_sample	mgen-10-01271-s002.xlsx:G20251261
PRJEB29740	SAMEA7391916	isolation_source		Tissue	per_sample	mgen-10-01271-s002.xlsx:G20251262
PRJEB29740	SAMEA7391917	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251263
PRJEB29740	SAMEA7391918	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251264
PRJEB29740	SAMEA7391920	isolation_source		Tissue	per_sample	mgen-10-01271-s002.xlsx:G20251265
PRJEB29740	SAMEA7391919	isolation_source		Catheter	per_sample	mgen-10-01271-s002.xlsx:G20251266
PRJEB29740	SAMEA7391921	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251267
PRJEB29740	SAMEA7391922	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251268
PRJEB29740	SAMEA7391968	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251269
PRJEB29740	SAMEA7391970	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251270
PRJEB29740	SAMEA7391969	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251271
PRJEB29740	SAMEA7391971	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251272
PRJEB29740	SAMEA7391972	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251273
PRJEB29740	SAMEA7391974	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251274
PRJEB29740	SAMEA7391923	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251275
PRJEB29740	SAMEA7391925	isolation_source		BAL	per_sample	mgen-10-01271-s002.xlsx:G20251277
PRJEB29740	SAMEA7391926	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251278
PRJEB29740	SAMEA7391928	isolation_source		BAL	per_sample	mgen-10-01271-s002.xlsx:G20251279
PRJEB29740	SAMEA7391929	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251281
PRJEB29740	SAMEA7391931	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251283
PRJEB29740	SAMEA7391934	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251286
PRJEB29740	SAMEA7391935	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251287
PRJEB29740	SAMEA7391936	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251288
PRJEB29740	SAMEA7391937	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251289
PRJEB29740	SAMEA7391938	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251290
PRJEB29740	SAMEA7391939	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251291
PRJEB29740	SAMEA7391940	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251292
PRJEB29740	SAMEA7391941	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251293
PRJEB29740	SAMEA7391942	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251294
PRJEB29740	SAMEA7391955	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251295
PRJEB29740	SAMEA7391943	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251296
PRJEB29740	SAMEA7391944	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251297
PRJEB29740	SAMEA7391945	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251298
PRJEB29740	SAMEA7391946	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251299
PRJEB29740	SAMEA7391947	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251300
PRJEB29740	SAMEA7391949	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251302
PRJEB29740	SAMEA7391950	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251303
PRJEB29740	SAMEA7391951	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251304
PRJEB29740	SAMEA7391952	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251305
PRJEB29740	SAMEA7391954	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251306
PRJEB29740	SAMEA7391953	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251307
PRJEB29740	SAMEA7391957	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251310
PRJEB29740	SAMEA7391959	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251311
PRJEB29740	SAMEA7391960	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251312
PRJEB29740	SAMEA7391962	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251313
PRJEB29740	SAMEA7391961	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251314
PRJEB29740	SAMEA7391963	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251315
PRJEB29740	SAMEA7391964	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251316
PRJEB29740	SAMEA7391891	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251318
PRJEB29740	SAMEA7392032	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251353
PRJEB29740	SAMEA9800579	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251443
PRJEB29740	SAMEA9800580	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251444
PRJEB29740	SAMEA9800389	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251456
PRJEB29740	SAMEA9800388	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251457
PRJEB29740	SAMEA9800390	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251458
PRJEB29740	SAMEA9800478	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251459
PRJEB29740	SAMEA9800480	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251460
PRJEB29740	SAMEA9800391	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251461
PRJEB29740	SAMEA9800481	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251462
PRJEB29740	SAMEA9800392	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251463
PRJEB29740	SAMEA9800395	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251464
PRJEB29740	SAMEA9800393	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251465
PRJEB29740	SAMEA9800394	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251466
PRJEB29740	SAMEA9800483	isolation_source		BAL	per_sample	mgen-10-01271-s002.xlsx:G20251467
PRJEB29740	SAMEA9800589	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251470
PRJEB29740	SAMEA9800397	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251471
PRJEB29740	SAMEA9800398	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251473
PRJEB29740	SAMEA9800587	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251474
PRJEB29740	SAMEA9800591	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251475
PRJEB29740	SAMEA9800401	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251476
PRJEB29740	SAMEA9800400	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251477
PRJEB29740	SAMEA9800590	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251478
PRJEB29740	SAMEA9800434	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251481
PRJEB29740	SAMEA9800435	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251482
PRJEB29740	SAMEA9800436	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251483
PRJEB29740	SAMEA9800438	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251484
PRJEB29740	SAMEA9800443	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251488
PRJEB29740	SAMEA9800442	isolation_source		BAL	per_sample	mgen-10-01271-s002.xlsx:G20251490
PRJEB29740	SAMEA9800444	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251491
PRJEB29740	SAMEA9800446	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251492
PRJEB29740	SAMEA9800495	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251509
PRJEB29740	SAMEA9800593	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251510
PRJEB29740	SAMEA9800496	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251511
PRJEB29740	SAMEA9800497	isolation_source		BAL	per_sample	mgen-10-01271-s002.xlsx:G20251512
PRJEB29740	SAMEA9800498	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251513
PRJEB29740	SAMEA9800499	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251514
PRJEB29740	SAMEA9800502	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251515
PRJEB29740	SAMEA9800500	isolation_source		Tissue	per_sample	mgen-10-01271-s002.xlsx:G20251516
PRJEB29740	SAMEA9800501	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251517
PRJEB29740	SAMEA9800503	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251518
PRJEB29740	SAMEA9800504	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251519
PRJEB29740	SAMEA9800568	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251521
PRJEB29740	SAMEA9800567	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251522
PRJEB29740	SAMEA9800569	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251523
PRJEB29740	SAMEA9800570	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251524
PRJEB29740	SAMEA9800573	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251525
PRJEB29740	SAMEA9800572	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251526
PRJEB29740	SAMEA9800575	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251527
PRJEB29740	SAMEA9800577	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251528
PRJEB29740	SAMEA9800574	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251530
PRJEB29740	SAMEA9800417	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251548
PRJEB29740	SAMEA9800420	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251550
PRJEB29740	SAMEA9800421	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251551
PRJEB29740	SAMEA9800422	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251552
PRJEB29740	SAMEA9800426	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251553
PRJEB29740	SAMEA9800423	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251554
PRJEB29740	SAMEA9800424	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251555
PRJEB29740	SAMEA9800425	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251556
PRJEB29740	SAMEA9800427	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251557
PRJEB29740	SAMEA9800428	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251558
PRJEB29740	SAMEA9800592	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251560
PRJEB29740	SAMEA9800611	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251563
PRJEB29740	SAMEA9800612	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251564
PRJEB29740	SAMEA9800613	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251568
PRJEB29740	SAMEA9800448	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251569
PRJEB29740	SAMEA9800450	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251570
PRJEB29740	SAMEA9800451	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251571
PRJEB29740	SAMEA9800452	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251572
PRJEB29740	SAMEA9800453	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251573
PRJEB29740	SAMEA9800454	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251574
PRJEB29740	SAMEA9800455	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251575
PRJEB29740	SAMEA9800456	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251576
PRJEB29740	SAMEA9800358	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251623
PRJEB29740	SAMEA9800482	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251624
PRJEB29740	SAMEA9800357	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251625
PRJEB29740	SAMEA9800484	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251626
PRJEB29740	SAMEA9800359	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251628
PRJEB29740	SAMEA9800360	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251629
PRJEB29740	SAMEA9800361	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251630
PRJEB29740	SAMEA9800362	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251631
PRJEB29740	SAMEA9800365	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251633
PRJEB29740	SAMEA9800486	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251634
PRJEB29740	SAMEA9800487	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251636
PRJEB29740	SAMEA9800367	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251638
PRJEB29740	SAMEA9800369	isolation_source		BAL	per_sample	mgen-10-01271-s002.xlsx:G20251639
PRJEB29740	SAMEA9800488	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251640
PRJEB29740	SAMEA9800368	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251641
PRJEB29740	SAMEA9800492	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251642
PRJEB29740	SAMEA9800370	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251643
PRJEB29740	SAMEA9800371	isolation_source		Body Fluids	per_sample	mgen-10-01271-s002.xlsx:G20251644
PRJEB29740	SAMEA9800373	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251645
PRJEB29740	SAMEA9800372	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251646
PRJEB29740	SAMEA9800375	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251647
PRJEB29740	SAMEA9800374	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251648
PRJEB29740	SAMEA9800376	isolation_source		Tissue	per_sample	mgen-10-01271-s002.xlsx:G20251649
PRJEB29740	SAMEA9800377	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251650
PRJEB29740	SAMEA9800379	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251651
PRJEB29740	SAMEA9800378	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251652
PRJEB29740	SAMEA9800383	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251653
PRJEB29740	SAMEA9800380	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251654
PRJEB29740	SAMEA9800382	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251655
PRJEB29740	SAMEA9800381	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251656
PRJEB29740	SAMEA9800490	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251657
PRJEB29740	SAMEA9800384	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251659
PRJEB29740	SAMEA9800606	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251700
PRJEB29740	SAMEA9800605	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251701
PRJEB29740	SAMEA9800607	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251702
PRJEB29740	SAMEA9800596	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251703
PRJEB29740	SAMEA9800618	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251705
PRJEB29740	SAMEA9800617	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251706
PRJEB29740	SAMEA9800599	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251707
PRJEB29740	SAMEA9800601	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251708
PRJEB29740	SAMEA9800619	isolation_source		Wound	per_sample	mgen-10-01271-s002.xlsx:G20251709
PRJEB29740	SAMEA9800621	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251710
PRJEB29740	SAMEA9800616	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251711
PRJEB29740	SAMEA9800604	isolation_source		CSF	per_sample	mgen-10-01271-s002.xlsx:G20251714
PRJEB29740	SAMEA9800582	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251716
PRJEB29740	SAMEA9800584	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251717
PRJEB29740	SAMEA9800583	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251718
PRJEB29740	SAMEA9800588	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251720
PRJEB29740	SAMEA9800594	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251721
PRJEB29740	SAMEA9800603	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251722
PRJEB29740	SAMEA9800595	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251723
PRJEB29740	SAMEA9800597	isolation_source		Tissue	per_sample	mgen-10-01271-s002.xlsx:G20251725
PRJEB29740	SAMEA9800600	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251726
PRJEB29740	SAMEA9800457	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251744
PRJEB29740	SAMEA9800459	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251745
PRJEB29740	SAMEA9800458	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251746
PRJEB29740	SAMEA9800460	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251747
PRJEB29740	SAMEA9800461	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251748
PRJEB29740	SAMEA9800462	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251750
PRJEB29740	SAMEA9800465	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251751
PRJEB29740	SAMEA9800464	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251752
PRJEB29740	SAMEA9800468	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251753
PRJEB29740	SAMEA9800467	isolation_source		Catheter	per_sample	mgen-10-01271-s002.xlsx:G20251754
PRJEB29740	SAMEA9800469	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251755
PRJEB29740	SAMEA9800466	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251756
PRJEB29740	SAMEA9800471	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251757
PRJEB29740	SAMEA9800470	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251758
PRJEB29740	SAMEA9800472	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251759
PRJEB29740	SAMEA9800473	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251760
PRJEB29740	SAMEA9800474	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251761
PRJEB29740	SAMEA9800475	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251762
PRJEB29740	SAMEA9800477	isolation_source		Urine	per_sample	mgen-10-01271-s002.xlsx:G20251764
PRJEB29740	SAMEA9800479	isolation_source		Blood	per_sample	mgen-10-01271-s002.xlsx:G20251765
PRJEB29740	SAMEA9800489	isolation_source		Sputum	per_sample	mgen-10-01271-s002.xlsx:G20251766
PRJEB29740	SAMEA9800491	isolation_source		ETA	per_sample	mgen-10-01271-s002.xlsx:G20251767
PRJEB29740	SAMEA9800493	isolation_source		Pus	per_sample	mgen-10-01271-s002.xlsx:G20251768
PRJEB29740	SAMEA9800494	isolation_source		BAL	per_sample	mgen-10-01271-s002.xlsx:G20251769
