study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB37378	SAMEA10147329	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147331	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147330	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147334	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147338	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147340	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147344	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147349	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147350	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147352	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147356	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147355	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147359	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147358	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147364	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147365	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147376	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147375	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147377	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147378	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147315	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147393	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147410	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147419	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10147422	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302774	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302874	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303422	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303424	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303427	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303425	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303426	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303428	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303429	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302889	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303431	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303432	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302893	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303433	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302894	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302895	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302584	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303436	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302903	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302661	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303441	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302909	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302666	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303442	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302668	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10303445	collection_date		2020-03-01	curator_escalation	curator escalation
PRJEB37378	SAMEA10302921	collection_date		2020-03-01	curator_escalation	curator escalation
