study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB36392	SAMEA111533237	host		human	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533237
PRJEB36392	SAMEA111533239	country		Norway	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533239
PRJEB36392	SAMEA111533239	collection_date		-	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533239
PRJEB36392	SAMEA111533239	isolation_source		faecal	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533239
PRJEB36392	SAMEA111533239	host		human	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533239
PRJEB36392	SAMEA111533241	country		Norway	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533241
PRJEB36392	SAMEA111533241	collection_date		-	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533241
PRJEB36392	SAMEA111533241	isolation_source		faecal	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533241
PRJEB36392	SAMEA111533241	host		human	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533241
PRJEB36392	SAMEA111533245	country		Norway	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533245
PRJEB36392	SAMEA111533245	collection_date		-	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533245
PRJEB36392	SAMEA111533245	isolation_source		faecal	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533245
PRJEB36392	SAMEA111533245	host		human	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533245
PRJEB36392	SAMEA111533247	country		Norway	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533247
PRJEB36392	SAMEA111533247	collection_date		-	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533247
PRJEB36392	SAMEA111533247	isolation_source		faecal	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533247
PRJEB36392	SAMEA111533247	host		human	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533247
PRJEB36392	SAMEA111533249	country		Norway	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533249
PRJEB36392	SAMEA111533249	collection_date		-	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533249
PRJEB36392	SAMEA111533249	isolation_source		faecal	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533249
PRJEB36392	SAMEA111533249	host		human	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533249
PRJEB36392	SAMEA111533251	country		Norway	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533251
PRJEB36392	SAMEA111533251	collection_date		-	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533251
PRJEB36392	SAMEA111533251	isolation_source		faecal	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533251
PRJEB36392	SAMEA111533251	host		human	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533251
PRJEB36392	SAMEA111533253	country		Norway	per_sample	mgen-9-1005-s003.xlsx:SAMEA111533253
