study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB39942	SAMEA7198861	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959083
PRJEB39942	SAMEA7198862	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959084
PRJEB39942	SAMEA7198863	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959085
PRJEB39942	SAMEA7198858	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959080
PRJEB39942	SAMEA7198859	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959081
PRJEB39942	SAMEA7198864	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959086
PRJEB39942	SAMEA7198865	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959087
PRJEB39942	SAMEA7198866	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959088
PRJEB39942	SAMEA7198829	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959051
PRJEB39942	SAMEA7198825	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959047
PRJEB39942	SAMEA7198824	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959046
PRJEB39942	SAMEA7198828	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959050
PRJEB39942	SAMEA7198826	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959048
PRJEB39942	SAMEA7198827	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959049
PRJEB39942	SAMEA7198867	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959089
PRJEB39942	SAMEA7198869	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959091
PRJEB39942	SAMEA7198870	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959092
PRJEB39942	SAMEA7198868	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959090
PRJEB39942	SAMEA7198871	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959093
PRJEB39942	SAMEA7198872	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959094
PRJEB39942	SAMEA7198873	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959095
PRJEB39942	SAMEA7198874	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959096
PRJEB39942	SAMEA7198875	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959097
PRJEB39942	SAMEA7198876	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959098
PRJEB39942	SAMEA7198877	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959099
PRJEB39942	SAMEA7198878	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959100
PRJEB39942	SAMEA7198879	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959101
PRJEB39942	SAMEA7198880	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959102
PRJEB39942	SAMEA7198833	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959055
PRJEB39942	SAMEA7198834	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959056
PRJEB39942	SAMEA7198836	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959058
PRJEB39942	SAMEA7198835	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959057
PRJEB39942	SAMEA7198830	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959052
PRJEB39942	SAMEA7198837	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959059
PRJEB39942	SAMEA7198838	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959060
PRJEB39942	SAMEA7198831	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959053
PRJEB39942	SAMEA7198832	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959054
PRJEB39942	SAMEA7198881	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959103
PRJEB39942	SAMEA7198882	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959104
PRJEB39942	SAMEA7198883	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959105
PRJEB39942	SAMEA7198884	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959106
PRJEB39942	SAMEA7198891	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959113
PRJEB39942	SAMEA7198885	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959107
PRJEB39942	SAMEA7198886	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959108
PRJEB39942	SAMEA7198887	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959109
PRJEB39942	SAMEA7198888	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959110
PRJEB39942	SAMEA7198889	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959111
PRJEB39942	SAMEA7198890	isolation_source		WWTP	per_sample	mgen-7-0509-s002.xlsx:ERS4959112
PRJEB39942	SAMEA7198839	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959061
PRJEB39942	SAMEA7198845	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959067
PRJEB39942	SAMEA7198843	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959065
PRJEB39942	SAMEA7198840	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959062
PRJEB39942	SAMEA7198841	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959063
PRJEB39942	SAMEA7198842	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959064
PRJEB39942	SAMEA7198844	isolation_source		Hospital	per_sample	mgen-7-0509-s002.xlsx:ERS4959066
PRJEB39942	SAMEA7198846	isolation_source		River	per_sample	mgen-7-0509-s002.xlsx:ERS4959068
PRJEB39942	SAMEA7198797	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959019 (rescued 'Hospital')
PRJEB39942	SAMEA7198798	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959020 (rescued 'Hospital')
PRJEB39942	SAMEA7198799	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959021 (rescued 'Hospital')
PRJEB39942	SAMEA7198800	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959022 (rescued 'Hospital')
PRJEB39942	SAMEA7198801	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959023 (rescued 'Hospital')
PRJEB39942	SAMEA7198802	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959024 (rescued 'Hospital')
PRJEB39942	SAMEA7198803	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959025 (rescued 'Hospital')
PRJEB39942	SAMEA7198804	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959026 (rescued 'Hospital')
PRJEB39942	SAMEA7198805	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959027 (rescued 'Hospital')
PRJEB39942	SAMEA7198808	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959030 (rescued 'Hospital')
PRJEB39942	SAMEA7198806	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959028 (rescued 'Hospital')
PRJEB39942	SAMEA7198807	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959029 (rescued 'Hospital')
PRJEB39942	SAMEA7198848	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959070 (rescued 'WWTP')
PRJEB39942	SAMEA7198849	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959071 (rescued 'WWTP')
PRJEB39942	SAMEA7198847	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959069 (rescued 'WWTP')
PRJEB39942	SAMEA7198850	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959072 (rescued 'WWTP')
PRJEB39942	SAMEA7198851	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959073 (rescued 'WWTP')
PRJEB39942	SAMEA7198852	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959074 (rescued 'WWTP')
PRJEB39942	SAMEA7198853	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959075 (rescued 'WWTP')
PRJEB39942	SAMEA7198854	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959076 (rescued 'WWTP')
PRJEB39942	SAMEA7198855	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959077 (rescued 'WWTP')
PRJEB39942	SAMEA7198856	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959078 (rescued 'WWTP')
PRJEB39942	SAMEA7198857	host		wastewater_water	per_sample	mgen-7-0509-s002.xlsx:ERS4959079 (rescued 'WWTP')
PRJEB39942	SAMEA7198811	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959033 (rescued 'Hospital')
PRJEB39942	SAMEA7198812	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959034 (rescued 'Hospital')
PRJEB39942	SAMEA7198821	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959043 (rescued 'Hospital')
PRJEB39942	SAMEA7198809	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959031 (rescued 'Hospital')
PRJEB39942	SAMEA7198813	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959035 (rescued 'Hospital')
PRJEB39942	SAMEA7198814	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959036 (rescued 'Hospital')
PRJEB39942	SAMEA7198819	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959041 (rescued 'Hospital')
PRJEB39942	SAMEA7198815	host		human	per_sample	mgen-7-0509-s002.xlsx:ERS4959037 (rescued 'Hospital')
