study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB28400	SAMEA5377910	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377920	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377925	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377940	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377946	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377960	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377968	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377978	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377981	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378017	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378018	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378020	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378021	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378035	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378037	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378040	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378042	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378044	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378046	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378069	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378074	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378100	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378078	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378080	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378085	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378097	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378113	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378120	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378130	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378138	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378153	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378166	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378178	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378179	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378184	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378185	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378190	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378209	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378217	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378219	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377647	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377657	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377663	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377666	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377669	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377678	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377699	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377702	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377703	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377714	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377718	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377721	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377726	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377730	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377740	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377746	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377760	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377764	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5377767	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378237	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378240	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378244	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378250	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378256	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378259	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378284	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378285	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378291	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378303	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378306	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378311	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378314	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378317	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378323	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378325	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378348	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378329	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378331	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378335	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378343	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378354	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378361	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378363	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378368	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378371	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378377	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378400	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378403	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378410	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378413	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378430	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378435	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378444	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378451	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378452	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378455	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378472	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378473	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378478	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378484	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378487	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378491	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378493	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378496	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378514	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378542	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378543	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378544	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378548	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378551	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378559	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378562	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378569	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378578	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378593	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378596	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378580	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5378581	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5379012	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5379036	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5379056	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5379060	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5379069	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938480	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938486	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938489	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938493	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938501	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938399	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938521	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938523	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938412	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938424	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938426	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938428	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938439	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938443	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938452	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938566	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938567	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938459	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938461	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938580	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938583	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938593	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938598	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938600	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938602	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938603	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938700	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938606	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938608	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938708	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938617	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938618	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938719	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938637	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938733	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938639	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938737	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938642	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938643	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938652	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938754	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938755	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938762	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938668	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938766	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938767	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938769	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938681	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938682	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938684	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938785	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938787	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938894	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938898	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938796	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938905	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938906	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938802	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938806	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938915	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938812	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938816	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938818	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938823	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938931	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938950	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938852	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938536	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938573	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938861	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938882	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938477	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938491	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938498	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938516	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938517	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938404	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938520	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938431	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938432	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938543	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938544	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938552	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938561	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938562	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938454	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938456	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938579	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938585	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938586	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938588	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938592	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938688	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938689	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938691	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938692	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938615	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938619	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938724	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938631	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938632	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938633	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938635	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938732	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938647	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938648	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938745	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938747	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938751	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938752	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938661	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938763	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938670	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938671	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938675	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938680	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938777	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938778	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938783	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938891	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938791	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938896	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938903	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938800	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938911	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938913	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938808	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938810	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938917	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938922	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938924	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938944	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938948	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938841	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938854	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938572	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938928	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938864	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938875	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938880	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA4938883	collection_date		2017-10-01	whole_field	
PRJEB28400	SAMEA5379003	collection_date		2017-10-01	whole_field	
PRJEB46513	SAMEA9449391	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449392	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449363	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449369	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449372	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449374	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449381	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449382	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449383	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449384	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449385	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449393	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449399	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449404	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449409	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449411	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449414	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449417	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449419	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449425	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449426	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449430	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449432	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449441	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449444	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449446	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449448	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449449	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449451	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449456	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449460	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449462	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449469	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449473	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449475	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449476	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449477	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449480	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449485	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449486	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449491	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449499	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449504	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449506	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449509	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449511	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449512	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449514	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449515	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449520	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449521	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449524	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449529	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449530	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449531	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449538	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449541	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449542	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449543	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449552	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449556	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449557	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449560	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449563	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449566	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449567	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449568	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449570	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449571	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449573	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449574	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449576	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449578	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449579	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449584	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449588	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449593	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449595	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449600	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449608	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449610	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449614	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449615	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449622	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449624	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449628	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449631	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449633	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449634	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449638	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449280	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449281	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449361	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449389	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449390	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449362	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449368	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449370	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449373	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449379	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449380	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449394	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449395	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449400	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449401	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449402	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449403	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449405	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449406	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449408	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449416	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449418	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449421	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449424	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449423	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449427	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449429	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449433	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449434	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449435	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449437	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449438	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449440	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449445	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449447	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449450	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449453	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449455	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449461	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449463	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449464	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449465	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449471	collection_date		2016-06-01	whole_field	
PRJEB46513	SAMEA9449482	collection_date		2016-06-01	whole_field	
