study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB42526	SAMEA7832449	country		Saint Kitts and Nevis	whole_field	
PRJEB42526	SAMEA7832451	country		Saint Kitts and Nevis	whole_field	
PRJEB42526	SAMEA7832453	country		Saint Kitts and Nevis	whole_field	
PRJEB42526	SAMEA7832458	country		Saint Kitts and Nevis	whole_field	
PRJEB46655	SAMEA8997887	country		South Africa	whole_field	
PRJEB46655	SAMEA8997894	country		South Africa	whole_field	
PRJEB46655	SAMEA8997897	country		South Africa	whole_field	
PRJEB46655	SAMEA8997901	country		South Africa	whole_field	
PRJEB46655	SAMEA8997903	country		South Africa	whole_field	
PRJEB46655	SAMEA8997904	country		South Africa	whole_field	
PRJEB46655	SAMEA8997905	country		South Africa	whole_field	
PRJEB46655	SAMEA8997908	country		South Africa	whole_field	
PRJEB46655	SAMEA8997913	country		South Africa	whole_field	
PRJEB46655	SAMEA8997919	country		South Africa	whole_field	
PRJEB46655	SAMEA8997926	country		South Africa	whole_field	
PRJEB46655	SAMEA8997932	country		South Africa	whole_field	
PRJEB46655	SAMEA8997933	country		South Africa	whole_field	
PRJEB46655	SAMEA8997935	country		South Africa	whole_field	
PRJEB46655	SAMEA8997936	country		South Africa	whole_field	
PRJEB46655	SAMEA8997937	country		South Africa	whole_field	
PRJEB46655	SAMEA8997939	country		South Africa	whole_field	
PRJEB46655	SAMEA8997942	country		South Africa	whole_field	
PRJEB46655	SAMEA8997884	country		South Africa	whole_field	
PRJEB46655	SAMEA8997885	country		South Africa	whole_field	
PRJEB46655	SAMEA8997888	country		South Africa	whole_field	
PRJEB46655	SAMEA8997890	country		South Africa	whole_field	
PRJEB46655	SAMEA8997891	country		South Africa	whole_field	
PRJEB46655	SAMEA8997893	country		South Africa	whole_field	
PRJEB46655	SAMEA8997895	country		South Africa	whole_field	
PRJEB46655	SAMEA8997896	country		South Africa	whole_field	
PRJEB46655	SAMEA8997898	country		South Africa	whole_field	
PRJEB46655	SAMEA8997899	country		South Africa	whole_field	
PRJEB46655	SAMEA8997902	country		South Africa	whole_field	
PRJEB46655	SAMEA8997906	country		South Africa	whole_field	
PRJEB46655	SAMEA8997909	country		South Africa	whole_field	
PRJEB46655	SAMEA8997910	country		South Africa	whole_field	
PRJEB46655	SAMEA8997911	country		South Africa	whole_field	
PRJEB46655	SAMEA8997912	country		South Africa	whole_field	
PRJEB46655	SAMEA8997914	country		South Africa	whole_field	
PRJEB46655	SAMEA8997917	country		South Africa	whole_field	
PRJEB46655	SAMEA8997918	country		South Africa	whole_field	
PRJEB46655	SAMEA8997923	country		South Africa	whole_field	
PRJEB46655	SAMEA8997924	country		South Africa	whole_field	
PRJEB46655	SAMEA8997928	country		South Africa	whole_field	
PRJEB46655	SAMEA8997929	country		South Africa	whole_field	
PRJEB46655	SAMEA8997930	country		South Africa	whole_field	
PRJEB46655	SAMEA8997931	country		South Africa	whole_field	
PRJEB46655	SAMEA8997934	country		South Africa	whole_field	
PRJEB46655	SAMEA8997938	country		South Africa	whole_field	
PRJEB46655	SAMEA8997941	country		South Africa	whole_field	
PRJEB46655	SAMEA8997944	country		South Africa	whole_field	
PRJEB46655	SAMEA8997886	country		South Africa	whole_field	
PRJEB46655	SAMEA8997889	country		South Africa	whole_field	
PRJEB46655	SAMEA8997892	country		South Africa	whole_field	
PRJEB46655	SAMEA8997900	country		South Africa	whole_field	
PRJEB46655	SAMEA8997907	country		South Africa	whole_field	
PRJEB46655	SAMEA8997915	country		South Africa	whole_field	
PRJEB46655	SAMEA8997916	country		South Africa	whole_field	
PRJEB46655	SAMEA8997920	country		South Africa	whole_field	
PRJEB46655	SAMEA8997921	country		South Africa	whole_field	
PRJEB46655	SAMEA8997922	country		South Africa	whole_field	
PRJEB46655	SAMEA8997925	country		South Africa	whole_field	
PRJEB46655	SAMEA8997927	country		South Africa	whole_field	
PRJEB46655	SAMEA8997940	country		South Africa	whole_field	
PRJEB46655	SAMEA8997943	country		South Africa	whole_field	
PRJEB49334	SAMEA14357457	country		Singapore	whole_field	
PRJEB49334	SAMEA14357464	country		Singapore	whole_field	
PRJEB49334	SAMEA14357409	country		Singapore	whole_field	
PRJEB49334	SAMEA14357422	country		Singapore	whole_field	
PRJEB49334	SAMEA14357407	country		Singapore	whole_field	
PRJEB49334	SAMEA14357476	country		Singapore	whole_field	
PRJEB49334	SAMEA14357402	country		Singapore	whole_field	
PRJEB49334	SAMEA14357466	country		Singapore	whole_field	
PRJEB49334	SAMEA14357472	country		Singapore	whole_field	
PRJEB49334	SAMEA14357459	country		Singapore	whole_field	
PRJEB49334	SAMEA14357469	country		Singapore	whole_field	
PRJEB49334	SAMEA14357396	country		Singapore	whole_field	
PRJEB49334	SAMEA14357448	country		Singapore	whole_field	
PRJEB49334	SAMEA14357468	country		Singapore	whole_field	
PRJEB49334	SAMEA14357419	country		Singapore	whole_field	
PRJEB49334	SAMEA14357371	country		Singapore	whole_field	
PRJEB49334	SAMEA14357374	country		Singapore	whole_field	
PRJEB49334	SAMEA14357452	country		Singapore	whole_field	
PRJEB49334	SAMEA14357406	country		Singapore	whole_field	
PRJEB49334	SAMEA14357454	country		Singapore	whole_field	
PRJEB49334	SAMEA14357372	country		Singapore	whole_field	
PRJEB49334	SAMEA14357463	country		Singapore	whole_field	
PRJEB49334	SAMEA14357404	country		Singapore	whole_field	
PRJEB49334	SAMEA14357401	country		Singapore	whole_field	
PRJEB49334	SAMEA14357433	country		Singapore	whole_field	
PRJEB49334	SAMEA14357461	country		Singapore	whole_field	
PRJEB49334	SAMEA14357421	country		Singapore	whole_field	
PRJEB49334	SAMEA14357400	country		Singapore	whole_field	
PRJEB49334	SAMEA14357450	country		Singapore	whole_field	
PRJEB49334	SAMEA14357369	country		Singapore	whole_field	
PRJEB49334	SAMEA14357366	country		Singapore	whole_field	
PRJEB49334	SAMEA14357423	country		Singapore	whole_field	
PRJEB49334	SAMEA14357398	country		Singapore	whole_field	
PRJEB49334	SAMEA14357462	country		Singapore	whole_field	
PRJEB49334	SAMEA14357375	country		Singapore	whole_field	
PRJEB49334	SAMEA14357424	country		Singapore	whole_field	
PRJEB49334	SAMEA14357435	country		Singapore	whole_field	
PRJEB49334	SAMEA14357460	country		Singapore	whole_field	
PRJEB49334	SAMEA14357346	country		Singapore	whole_field	
PRJNA592157	SAMN13412868	country		Peru	whole_field	
PRJNA592157	SAMN13412866	country		Peru	whole_field	
PRJNA592157	SAMN13412862	country		Peru	whole_field	
PRJNA592157	SAMN13412816	country		Peru	whole_field	
PRJNA592157	SAMN13412860	country		Peru	whole_field	
PRJNA592157	SAMN13412857	country		Peru	whole_field	
PRJNA592157	SAMN13412856	country		Peru	whole_field	
PRJNA592157	SAMN13412855	country		Peru	whole_field	
PRJNA592157	SAMN13412850	country		Peru	whole_field	
PRJNA592157	SAMN13412847	country		Peru	whole_field	
PRJNA592157	SAMN13412846	country		Peru	whole_field	
PRJNA592157	SAMN13412838	country		Peru	whole_field	
PRJNA592157	SAMN13412836	country		Peru	whole_field	
PRJNA592157	SAMN13412833	country		Peru	whole_field	
PRJNA592157	SAMN13412832	country		Peru	whole_field	
PRJNA592157	SAMN13412829	country		Peru	whole_field	
PRJNA592157	SAMN13412826	country		Peru	whole_field	
PRJNA592157	SAMN13412825	country		Peru	whole_field	
PRJNA592157	SAMN13412821	country		Peru	whole_field	
PRJNA592157	SAMN13412811	country		Peru	whole_field	
PRJNA592157	SAMN13412819	country		Peru	whole_field	
PRJNA592157	SAMN13412818	country		Peru	whole_field	
PRJNA592157	SAMN13412867	country		Peru	whole_field	
PRJNA592157	SAMN13412865	country		Peru	whole_field	
PRJNA592157	SAMN13412864	country		Peru	whole_field	
PRJNA592157	SAMN13412863	country		Peru	whole_field	
PRJNA592157	SAMN13412861	country		Peru	whole_field	
PRJNA592157	SAMN13412859	country		Peru	whole_field	
PRJNA592157	SAMN13412854	country		Peru	whole_field	
PRJNA592157	SAMN13412853	country		Peru	whole_field	
PRJNA592157	SAMN13412845	country		Peru	whole_field	
PRJNA592157	SAMN13412844	country		Peru	whole_field	
PRJNA592157	SAMN13412843	country		Peru	whole_field	
PRJNA592157	SAMN13412842	country		Peru	whole_field	
PRJNA592157	SAMN13412839	country		Peru	whole_field	
PRJNA592157	SAMN13412835	country		Peru	whole_field	
PRJNA592157	SAMN13412834	country		Peru	whole_field	
PRJNA592157	SAMN13412831	country		Peru	whole_field	
PRJNA592157	SAMN13412813	country		Peru	whole_field	
PRJNA592157	SAMN13412830	country		Peru	whole_field	
PRJNA592157	SAMN13412828	country		Peru	whole_field	
PRJNA592157	SAMN13412822	country		Peru	whole_field	
PRJNA592157	SAMN13412812	country		Peru	whole_field	
PRJNA592157	SAMN13412820	country		Peru	whole_field	
PRJNA592157	SAMN13412817	country		Peru	whole_field	
PRJNA592157	SAMN13412858	country		Peru	whole_field	
PRJNA592157	SAMN13412852	country		Peru	whole_field	
PRJNA592157	SAMN13412851	country		Peru	whole_field	
PRJNA592157	SAMN13412815	country		Peru	whole_field	
PRJNA592157	SAMN13412849	country		Peru	whole_field	
PRJNA592157	SAMN13412848	country		Peru	whole_field	
PRJNA592157	SAMN13412841	country		Peru	whole_field	
PRJNA592157	SAMN13412814	country		Peru	whole_field	
PRJNA592157	SAMN13412840	country		Peru	whole_field	
PRJNA592157	SAMN13412837	country		Peru	whole_field	
PRJNA592157	SAMN13412827	country		Peru	whole_field	
PRJNA592157	SAMN13412824	country		Peru	whole_field	
PRJNA592157	SAMN13412823	country		Peru	whole_field	
PRJNA643814	SAMN15437787	country		Italy	whole_field	
PRJNA643814	SAMN15437778	country		Italy	whole_field	
PRJNA643814	SAMN15437750	country		Italy	whole_field	
PRJNA643814	SAMN15437751	country		Italy	whole_field	
PRJNA643814	SAMN15437777	country		Italy	whole_field	
PRJNA643814	SAMN15437764	country		Italy	whole_field	
PRJNA643814	SAMN15437765	country		Italy	whole_field	
PRJNA643814	SAMN15437768	country		Italy	whole_field	
PRJNA643814	SAMN15437770	country		Italy	whole_field	
PRJNA643814	SAMN15437776	country		Italy	whole_field	
PRJNA643814	SAMN15437780	country		Italy	whole_field	
PRJNA643814	SAMN15437783	country		Italy	whole_field	
PRJNA643814	SAMN15437796	country		Italy	whole_field	
PRJNA643814	SAMN15437789	country		Italy	whole_field	
PRJNA643814	SAMN15437747	country		Italy	whole_field	
PRJNA643814	SAMN15437791	country		Italy	whole_field	
PRJNA643814	SAMN15437753	country		Italy	whole_field	
PRJNA643814	SAMN15437754	country		Italy	whole_field	
PRJNA643814	SAMN15437755	country		Italy	whole_field	
PRJNA643814	SAMN15437758	country		Italy	whole_field	
PRJNA643814	SAMN15437759	country		Italy	whole_field	
PRJNA643814	SAMN15437760	country		Italy	whole_field	
PRJNA643814	SAMN15437761	country		Italy	whole_field	
PRJNA643814	SAMN15437792	country		Italy	whole_field	
PRJNA643814	SAMN15437766	country		Italy	whole_field	
PRJNA643814	SAMN15437769	country		Italy	whole_field	
PRJNA643814	SAMN15437771	country		Italy	whole_field	
PRJNA643814	SAMN15437772	country		Italy	whole_field	
PRJNA643814	SAMN15437793	country		Italy	whole_field	
PRJNA643814	SAMN15437774	country		Italy	whole_field	
PRJNA643814	SAMN15437775	country		Italy	whole_field	
PRJNA643814	SAMN15437782	country		Italy	whole_field	
PRJNA643814	SAMN15437785	country		Italy	whole_field	
PRJNA643814	SAMN15437794	country		Italy	whole_field	
PRJNA643814	SAMN15437795	country		Italy	whole_field	
PRJNA643814	SAMN15437788	country		Italy	whole_field	
PRJNA643814	SAMN15437790	country		Italy	whole_field	
PRJNA643814	SAMN15437746	country		Italy	whole_field	
PRJNA643814	SAMN15437748	country		Italy	whole_field	
PRJNA643814	SAMN15437749	country		Italy	whole_field	
PRJNA643814	SAMN15437752	country		Italy	whole_field	
PRJNA643814	SAMN15437756	country		Italy	whole_field	
PRJNA643814	SAMN15437757	country		Italy	whole_field	
PRJNA643814	SAMN15437762	country		Italy	whole_field	
PRJNA643814	SAMN15437767	country		Italy	whole_field	
PRJNA643814	SAMN15437773	country		Italy	whole_field	
PRJNA643814	SAMN15437781	country		Italy	whole_field	
PRJNA643814	SAMN15437784	country		Italy	whole_field	
PRJEB49334	SAMEA110452469	country		Singapore	whole_field	
PRJEB49334	SAMEA110452471	country		Singapore	whole_field	
PRJEB49334	SAMEA110452489	country		Singapore	whole_field	
PRJEB49334	SAMEA110452473	country		Singapore	whole_field	
PRJEB49334	SAMEA110452474	country		Singapore	whole_field	
PRJEB49334	SAMEA110452461	country		Singapore	whole_field	
PRJEB49334	SAMEA110452466	country		Singapore	whole_field	
PRJEB49334	SAMEA110452488	country		Singapore	whole_field	
PRJNA918858	SAMN32610091	country		Spain	whole_field	
PRJNA918858	SAMN32610090	country		Spain	whole_field	
PRJNA918858	SAMN32610089	country		Spain	whole_field	
PRJNA918858	SAMN32610088	country		Spain	whole_field	
PRJNA918858	SAMN32610133	country		Spain	whole_field	
PRJNA918858	SAMN32610087	country		Spain	whole_field	
PRJNA918858	SAMN32610131	country		Spain	whole_field	
PRJNA918858	SAMN32610130	country		Spain	whole_field	
PRJNA918858	SAMN32610127	country		Spain	whole_field	
PRJNA918858	SAMN32610126	country		Spain	whole_field	
PRJNA918858	SAMN32610124	country		Spain	whole_field	
PRJNA918858	SAMN32610123	country		Spain	whole_field	
PRJNA918858	SAMN32610122	country		Spain	whole_field	
PRJNA918858	SAMN32610086	country		Spain	whole_field	
PRJNA918858	SAMN32610117	country		Spain	whole_field	
PRJNA918858	SAMN32610114	country		Spain	whole_field	
PRJNA918858	SAMN32610111	country		Spain	whole_field	
PRJNA918858	SAMN32610110	country		Spain	whole_field	
PRJNA918858	SAMN32610109	country		Spain	whole_field	
PRJNA918858	SAMN32610107	country		Spain	whole_field	
PRJNA918858	SAMN32610105	country		Spain	whole_field	
PRJNA918858	SAMN32610103	country		Spain	whole_field	
PRJNA918858	SAMN32610102	country		Spain	whole_field	
PRJNA918858	SAMN32610084	country		Spain	whole_field	
PRJNA918858	SAMN32610100	country		Spain	whole_field	
PRJNA918858	SAMN32610099	country		Spain	whole_field	
PRJNA918858	SAMN32610083	country		Spain	whole_field	
PRJNA918858	SAMN32610082	country		Spain	whole_field	
PRJNA918858	SAMN32610135	country		Spain	whole_field	
PRJNA918858	SAMN32610134	country		Spain	whole_field	
PRJNA918858	SAMN32610129	country		Spain	whole_field	
PRJNA918858	SAMN32610120	country		Spain	whole_field	
PRJNA918858	SAMN32610116	country		Spain	whole_field	
PRJNA918858	SAMN32610112	country		Spain	whole_field	
PRJNA918858	SAMN32610085	country		Spain	whole_field	
PRJNA918858	SAMN32610098	country		Spain	whole_field	
PRJNA918858	SAMN32610095	country		Spain	whole_field	
PRJNA918858	SAMN32610094	country		Spain	whole_field	
PRJNA918858	SAMN32610132	country		Spain	whole_field	
PRJNA918858	SAMN32610128	country		Spain	whole_field	
PRJNA918858	SAMN32610125	country		Spain	whole_field	
PRJNA918858	SAMN32610121	country		Spain	whole_field	
PRJNA918858	SAMN32610119	country		Spain	whole_field	
PRJNA918858	SAMN32610118	country		Spain	whole_field	
PRJNA918858	SAMN32610115	country		Spain	whole_field	
PRJNA918858	SAMN32610113	country		Spain	whole_field	
PRJNA918858	SAMN32610108	country		Spain	whole_field	
PRJNA918858	SAMN32610106	country		Spain	whole_field	
PRJNA918858	SAMN32610104	country		Spain	whole_field	
PRJNA918858	SAMN32610101	country		Spain	whole_field	
PRJNA918858	SAMN32610097	country		Spain	whole_field	
PRJNA918858	SAMN32610096	country		Spain	whole_field	
PRJNA918858	SAMN32610093	country		Spain	whole_field	
PRJNA918858	SAMN32610092	country		Spain	whole_field	
PRJNA488070	SAMN10503435	country		South Africa	whole_field	
PRJNA488070	SAMN10503430	country		South Africa	whole_field	
PRJNA488070	SAMN10503431	country		South Africa	whole_field	
PRJNA488070	SAMN10503438	country		South Africa	whole_field	
PRJNA488070	SAMN10503480	country		South Africa	whole_field	
PRJNA488070	SAMN10503481	country		South Africa	whole_field	
PRJNA488070	SAMN10503482	country		South Africa	whole_field	
PRJNA488070	SAMN10503424	country		South Africa	whole_field	
PRJNA488070	SAMN10503428	country		South Africa	whole_field	
PRJNA488070	SAMN10503451	country		South Africa	whole_field	
PRJNA488070	SAMN10503454	country		South Africa	whole_field	
PRJNA488070	SAMN10503458	country		South Africa	whole_field	
PRJNA488070	SAMN10503445	country		South Africa	whole_field	
PRJNA488070	SAMN10503446	country		South Africa	whole_field	
PRJNA488070	SAMN10503478	country		South Africa	whole_field	
PRJNA488070	SAMN10503470	country		South Africa	whole_field	
PRJNA488070	SAMN10503469	country		South Africa	whole_field	
PRJNA488070	SAMN10503471	country		South Africa	whole_field	
PRJNA488070	SAMN10503418	country		South Africa	whole_field	
PRJNA488070	SAMN10503417	country		South Africa	whole_field	
PRJNA488070	SAMN10503415	country		South Africa	whole_field	
PRJNA488070	SAMN10503412	country		South Africa	whole_field	
PRJNA488070	SAMN10503409	country		South Africa	whole_field	
PRJNA488070	SAMN10503467	country		South Africa	whole_field	
PRJNA488070	SAMN10503462	country		South Africa	whole_field	
PRJNA488070	SAMN10503463	country		South Africa	whole_field	
PRJNA488070	SAMN10503408	country		South Africa	whole_field	
PRJNA488070	SAMN10503407	country		South Africa	whole_field	
PRJNA488070	SAMN10503403	country		South Africa	whole_field	
PRJNA488070	SAMN10503400	country		South Africa	whole_field	
PRJNA488070	SAMN10503399	country		South Africa	whole_field	
PRJNA488070	SAMN10503401	country		South Africa	whole_field	
PRJNA488070	SAMN10503433	country		South Africa	whole_field	
PRJNA488070	SAMN10503436	country		South Africa	whole_field	
PRJNA488070	SAMN10503432	country		South Africa	whole_field	
PRJNA488070	SAMN10503437	country		South Africa	whole_field	
PRJNA488070	SAMN10503483	country		South Africa	whole_field	
PRJNA488070	SAMN10503421	country		South Africa	whole_field	
PRJNA488070	SAMN10503422	country		South Africa	whole_field	
PRJNA488070	SAMN10503420	country		South Africa	whole_field	
PRJNA488070	SAMN10503452	country		South Africa	whole_field	
PRJNA488070	SAMN10503450	country		South Africa	whole_field	
PRJNA488070	SAMN10503449	country		South Africa	whole_field	
PRJNA488070	SAMN10503456	country		South Africa	whole_field	
