5__ANT(3'')_AGly__aadA7.v2__118	1	0	.	.	AGly:aadA7.v2
5__ANT(3'')_AGly__aadA8.v1__119	1	0	.	.	AGly:aadA8.v1
5__ANT(3'')_AGly__aadA8.v2__120	1	0	.	.	AGly:aadA8.v2
5__ANT(3'')_AGly__aadA8b__121	1	0	.	.	AGly:aadA8b
5__ANT(3'')_AGly__aadA9.v1__122	1	0	.	.	AGly:aadA9.v1
5__ANT(3'')_AGly__aadA9.v2__123	1	0	.	.	AGly:aadA9.v2
5__ANT(3'')_AGly__ant(3'')-IIa__124	1	0	.	.	AGly:ant(3'')-IIa
5__ANT(3'')_AGly__ant(3'')-IIb__125	1	0	.	.	AGly:ant(3'')-IIb
5__ANT(3'')_AGly__ant(3'')-IIc__126	1	0	.	.	AGly:ant(3'')-IIc
5__ANT(3'')_AGly__ant(3'')-Ib__2444	1	0	.	.	AGly:ant(3'')-Ib
6__ANT(4')_AGly__ant(4')-Ia__127	1	0	.	.	AGly:ant(4')-Ia
6__ANT(4')_AGly__ant(4')-Ib__128	1	0	.	.	AGly:ant(4')-Ib
6__ANT(4')_AGly__ant(4')-IIa__129	1	0	.	.	AGly:ant(4')-IIa
6__ANT(4')_AGly__ant(4')-IIb__130	1	0	.	.	AGly:ant(4')-IIb
7__ANT(6)_AGly__aadK__132	1	0	.	.	AGly:aadK
7__ANT(6)_AGly__aadS__133	1	0	.	.	AGly:aadS
7__ANT(6)_AGly__ant(6)-Ia__134	1	0	.	.	AGly:ant(6)-Ia
7__ANT(6)_AGly__ant(6)-Ib__135	1	0	.	.	AGly:ant(6)-Ib
7__ANT(6)_AGly__ant6-Ia.v1__136	1	0	.	.	AGly:ant6-Ia.v1
8__ANT(9)_AGly__ant(9)-Ia__137	1	0	.	.	AGly:ant(9)-Ia
8__ANT(9)_AGly__spd__138	1	0	.	.	AGly:spd
9__APH(2'')_AGly__aph(2'')-Ie__139	1	0	.	.	AGly:aph(2'')-Ie
9__APH(2'')_AGly__aph(2'')-If__140	1	0	.	.	AGly:aph(2'')-If
9__APH(2'')_AGly__aph(2'')-Ig__141	1	0	.	.	AGly:aph(2'')-Ig
9__APH(2'')_AGly__aph(2'')-IIa__142	1	0	.	.	AGly:aph(2'')-IIa
9__APH(2'')_AGly__aph(2'')-IIIa__143	1	0	.	.	AGly:aph(2'')-IIIa
9__APH(2'')_AGly__aph(2'')-IVa__144	1	0	.	.	AGly:aph(2'')-IVa
10__APH(3'')_AGly__aph(3'')-Ia__145	1	0	.	.	AGly:aph(3'')-Ia
10__APH(3'')_AGly__aph(3'')-Ib__146	1	0	.	.	AGly:aph(3'')-Ib
10__APH(3'')_AGly__aph(3'')-Ic__147	1	0	.	.	AGly:aph(3'')-Ic
11__APH(3')_AGly__aph(3')-Ia__148	1	0	.	.	AGly:aph(3')-Ia
11__APH(3')_AGly__aph(3')-Ib__149	1	0	.	.	AGly:aph(3')-Ib
11__APH(3')_AGly__aph(3')-IIa__150	1	0	.	.	AGly:aph(3')-IIa
11__APH(3')_AGly__aph(3')-IIb__151	1	0	.	.	AGly:aph(3')-IIb
11__APH(3')_AGly__aph(3')-IIc__152	1	0	.	.	AGly:aph(3')-IIc
11__APH(3')_AGly__aph(3')-IIIa__153	1	0	.	.	AGly:aph(3')-IIIa
11__APH(3')_AGly__aph(3')-IVa__154	1	0	.	.	AGly:aph(3')-IVa
11__APH(3')_AGly__aph(3')-IX__155	1	0	.	.	AGly:aph(3')-IX
11__APH(3')_AGly__aph(3')-Va__156	1	0	.	.	AGly:aph(3')-Va
11__APH(3')_AGly__aph(3')-Vb__157	1	0	.	.	AGly:aph(3')-Vb
11__APH(3')_AGly__aph(3')-Vc__158	1	0	.	.	AGly:aph(3')-Vc
11__APH(3')_AGly__aph(3')-VI__159	1	0	.	.	AGly:aph(3')-VI
11__APH(3')_AGly__aph(3')-VIa__160	1	0	.	.	AGly:aph(3')-VIa
11__APH(3')_AGly__aph(3')-VIIa__161	1	0	.	.	AGly:aph(3')-VIIa
11__APH(3')_AGly__aph(3')-VIIIa__162	1	0	.	.	AGly:aph(3')-VIIIa
11__APH(3')_AGly__aph(3')-VIIIb__163	1	0	.	.	AGly:aph(3')-VIIIb
11__APH(3')_AGly__aphA15__164	1	0	.	.	AGly:aphA15
11__APH(3')_AGly__aph3-Ia.v1__165	1	0	.	.	AGly:aph3-Ia.v1
11__APH(3')_AGly__aph(3')-VIb__2445	1	0	.	.	AGly:aph(3')-VIb
12__APH(4)_AGly__aph(4)-Ia__166	1	0	.	.	AGly:aph(4)-Ia
12__APH(4)_AGly__aph(4)-Ib__167	1	0	.	.	AGly:aph(4)-Ib
13__APH(6)_AGly__aph(6)-Ia.v1__168	1	0	.	.	AGly:aph(6)-Ia.v1
13__APH(6)_AGly__aph(6)-Ia.v2__169	1	0	.	.	AGly:aph(6)-Ia.v2
13__APH(6)_AGly__aph(6)-Ib__170	1	0	.	.	AGly:aph(6)-Ib
13__APH(6)_AGly__aph(6)-Id.v1__171	1	0	.	.	AGly:aph(6)-Id.v1
13__APH(6)_AGly__aph(6)-Id.v2__172	1	0	.	.	AGly:aph(6)-Id.v2
13__APH(6)_AGly__sph.v1__173	1	0	.	.	AGly:sph.v1
13__APH(6)_AGly__sph.v2__174	1	0	.	.	AGly:sph.v2
14__APH(7'')_AGly__aph(7'')-Ia__175	1	0	.	.	AGly:aph(7'')-Ia
15__APH(9)_AGly__aph(9)-Ia__176	1	0	.	.	AGly:aph(9)-Ia
15__APH(9)_AGly__aph(9)-Ib.v1__177	1	0	.	.	AGly:aph(9)-Ib.v1
15__APH(9)_AGly__aph(9)-Ib.v2__178	1	0	.	.	AGly:aph(9)-Ib.v2
16__ApmA_AGly__apmA__179	1	0	.	.	AGly:apmA
17__ArmA_AGly__armA__180	1	0	.	.	AGly:armA
18__KamB_AGly__kamB__181	1	0	.	.	AGly:kamB
19__NpmA_AGly__npmA__182	1	0	.	.	AGly:npmA
20__RmtA_AGly__rmtA__183	1	0	.	.	AGly:rmtA
21__RmtB_AGly__rmtB__184	1	0	.	.	AGly:rmtB
22__RmtC_AGly__rmtC__185	1	0	.	.	AGly:rmtC
23__RmtD_AGly__rmtD__186	1	0	.	.	AGly:rmtD
24__RmtD_AGly__rmtD2__187	1	0	.	.	AGly:rmtD2
25__RmtE_AGly__rmtE__188	1	0	.	.	AGly:rmtE
25__RmtE_AGly__rmtE2__189	1	0	.	.	AGly:rmtE2
26__RmtF_AGly__rmtF__190	1	0	.	.	AGly:rmtF
27__RmtG_AGly__rmtG__191	1	0	.	.	AGly:rmtG
28__RmtH_AGly__rmtH__192	1	0	.	.	AGly:rmtH
29__SAT_AGly__sat-2__193	1	0	.	.	AGly:sat-2
29__SAT_AGly__sat-3__194	1	0	.	.	AGly:sat-3
29__SAT_AGly__sat-4__195	1	0	.	.	AGly:sat-4
30__Sgm_AGly__sgm__196	1	0	.	.	AGly:sgm
31__Sta_AGly__sta__197	1	0	.	.	AGly:sta
32__ACC_Bla__ACC-1__198	1	0	.	.	Bla:ACC-1
32__ACC_Bla__ACC-2__199	1	0	.	.	Bla:ACC-2
32__ACC_Bla__ACC-4__200	1	0	.	.	Bla:ACC-4
32__ACC_Bla__ACC-5__201	1	0	.	.	Bla:ACC-5
33__ACI_Bla__ACI-1__202	1	0	.	.	Bla:ACI-1
34__ACT_Bla__ACT-1__203	1	0	.	.	Bla:ACT-1
34__ACT_Bla__ACT-10__204	1	0	.	.	Bla:ACT-10
34__ACT_Bla__ACT-12__205	1	0	.	.	Bla:ACT-12
34__ACT_Bla__ACT-13__206	1	0	.	.	Bla:ACT-13
34__ACT_Bla__ACT-14__207	1	0	.	.	Bla:ACT-14
34__ACT_Bla__ACT-15__208	1	0	.	.	Bla:ACT-15
34__ACT_Bla__ACT-16__209	1	0	.	.	Bla:ACT-16
34__ACT_Bla__ACT-17__210	1	0	.	.	Bla:ACT-17
34__ACT_Bla__ACT-18__211	1	0	.	.	Bla:ACT-18
34__ACT_Bla__ACT-19__212	1	0	.	.	Bla:ACT-19
34__ACT_Bla__ACT-2__213	1	0	.	.	Bla:ACT-2
34__ACT_Bla__ACT-20__214	1	0	.	.	Bla:ACT-20
34__ACT_Bla__ACT-21__215	1	0	.	.	Bla:ACT-21
34__ACT_Bla__ACT-22__216	1	0	.	.	Bla:ACT-22
34__ACT_Bla__ACT-23__217	1	0	.	.	Bla:ACT-23
34__ACT_Bla__ACT-24__218	1	0	.	.	Bla:ACT-24
34__ACT_Bla__ACT-25__219	1	0	.	.	Bla:ACT-25
34__ACT_Bla__ACT-27__220	1	0	.	.	Bla:ACT-27
34__ACT_Bla__ACT-28__221	1	0	.	.	Bla:ACT-28
34__ACT_Bla__ACT-29__222	1	0	.	.	Bla:ACT-29
34__ACT_Bla__ACT-3__223	1	0	.	.	Bla:ACT-3
34__ACT_Bla__ACT-30__224	1	0	.	.	Bla:ACT-30
34__ACT_Bla__ACT-31__225	1	0	.	.	Bla:ACT-31
34__ACT_Bla__ACT-32__226	1	0	.	.	Bla:ACT-32
34__ACT_Bla__ACT-33__227	1	0	.	.	Bla:ACT-33
34__ACT_Bla__ACT-35__228	1	0	.	.	Bla:ACT-35
34__ACT_Bla__ACT-36__229	1	0	.	.	Bla:ACT-36
34__ACT_Bla__ACT-37__230	1	0	.	.	Bla:ACT-37
34__ACT_Bla__ACT-38__231	1	0	.	.	Bla:ACT-38
34__ACT_Bla__ACT-4__232	1	0	.	.	Bla:ACT-4
34__ACT_Bla__ACT-5__233	1	0	.	.	Bla:ACT-5
34__ACT_Bla__ACT-6__234	1	0	.	.	Bla:ACT-6
34__ACT_Bla__ACT-7__235	1	0	.	.	Bla:ACT-7
34__ACT_Bla__ACT-8__236	1	0	.	.	Bla:ACT-8
34__ACT_Bla__ACT-9__237	1	0	.	.	Bla:ACT-9
35__ADC_Bla__ADC-2__238	1	0	.	.	Bla:ADC-2
35__ADC_Bla__ADC-25__239	1	0	.	.	Bla:ADC-25
35__ADC_Bla__ADC-3__240	1	0	.	.	Bla:ADC-3
35__ADC_Bla__ADC-39__241	1	0	.	.	Bla:ADC-39
35__ADC_Bla__ADC-4__242	1	0	.	.	Bla:ADC-4
35__ADC_Bla__ADC-5__243	1	0	.	.	Bla:ADC-5
35__ADC_Bla__ADC-58__244	1	0	.	.	Bla:ADC-58
35__ADC_Bla__ADC-59__245	1	0	.	.	Bla:ADC-59
35__ADC_Bla__ADC-6__246	1	0	.	.	Bla:ADC-6
35__ADC_Bla__ADC-60__247	1	0	.	.	Bla:ADC-60
35__ADC_Bla__ADC-61__248	1	0	.	.	Bla:ADC-61
35__ADC_Bla__ADC-62__249	1	0	.	.	Bla:ADC-62
35__ADC_Bla__ADC-67__250	1	0	.	.	Bla:ADC-67
35__ADC_Bla__ADC-8__251	1	0	.	.	Bla:ADC-8
35__ADC_Bla__ADC-1__252	1	0	.	.	Bla:ADC-1
35__ADC_Bla__ADC-10__253	1	0	.	.	Bla:ADC-10
35__ADC_Bla__ADC-11__254	1	0	.	.	Bla:ADC-11
35__ADC_Bla__ADC-12__255	1	0	.	.	Bla:ADC-12
35__ADC_Bla__ADC-13__256	1	0	.	.	Bla:ADC-13
35__ADC_Bla__ADC-14__257	1	0	.	.	Bla:ADC-14
35__ADC_Bla__ADC-15__258	1	0	.	.	Bla:ADC-15
35__ADC_Bla__ADC-16__259	1	0	.	.	Bla:ADC-16
35__ADC_Bla__ADC-17__260	1	0	.	.	Bla:ADC-17
35__ADC_Bla__ADC-18__261	1	0	.	.	Bla:ADC-18
35__ADC_Bla__ADC-19__262	1	0	.	.	Bla:ADC-19
35__ADC_Bla__ADC-20__263	1	0	.	.	Bla:ADC-20
35__ADC_Bla__ADC-21__264	1	0	.	.	Bla:ADC-21
35__ADC_Bla__ADC-22__265	1	0	.	.	Bla:ADC-22
35__ADC_Bla__ADC-23__266	1	0	.	.	Bla:ADC-23
35__ADC_Bla__ADC-30__267	1	0	.	.	Bla:ADC-30
35__ADC_Bla__ADC-31__268	1	0	.	.	Bla:ADC-31
35__ADC_Bla__ADC-41__269	1	0	.	.	Bla:ADC-41
35__ADC_Bla__ADC-42__270	1	0	.	.	Bla:ADC-42
