study_accession	sample_accession	field	ena_value	applied_value	method	evidence
PRJEB21605	SAMEA104208304	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867322
PRJEB21605	SAMEA104208305	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867323
PRJEB21605	SAMEA104208305	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867323
PRJEB21605	SAMEA104208306	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867324
PRJEB21605	SAMEA104208306	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867324
PRJEB21605	SAMEA104208307	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867325
PRJEB21605	SAMEA104208307	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867325
PRJEB21605	SAMEA104208308	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867326
PRJEB21605	SAMEA104208308	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867326
PRJEB21605	SAMEA104208309	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867327
PRJEB21605	SAMEA104208309	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867327
PRJEB21605	SAMEA104208310	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867328
PRJEB21605	SAMEA104208310	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867328
PRJEB21605	SAMEA104208311	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867329
PRJEB21605	SAMEA104208311	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867329
PRJEB21605	SAMEA104208312	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867330
PRJEB21605	SAMEA104208312	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867330
PRJEB21605	SAMEA104208313	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867331
PRJEB21605	SAMEA104208313	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867331
PRJEB21605	SAMEA104208314	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867332
PRJEB21605	SAMEA104208314	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867332
PRJEB21605	SAMEA104208315	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867333
PRJEB21605	SAMEA104208315	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867333
PRJEB21605	SAMEA104208316	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867334
PRJEB21605	SAMEA104208316	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867334
PRJEB21605	SAMEA104208317	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867335
PRJEB21605	SAMEA104208317	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867335
PRJEB21605	SAMEA104208318	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867336
PRJEB21605	SAMEA104208318	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867336
PRJEB21605	SAMEA104208319	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867337
PRJEB21605	SAMEA104208319	collection_date		2014	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867337
PRJEB21605	SAMEA104208320	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867338
PRJEB21605	SAMEA104208320	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867338
PRJEB21605	SAMEA104208321	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867339
PRJEB21605	SAMEA104208321	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867339
PRJEB21605	SAMEA104208322	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867340
PRJEB21605	SAMEA104208322	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867340
PRJEB21605	SAMEA104208323	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867341
PRJEB21605	SAMEA104208323	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867341
PRJEB21605	SAMEA104208324	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867342
PRJEB21605	SAMEA104208324	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867342
PRJEB21605	SAMEA104208325	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867343
PRJEB21605	SAMEA104208325	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867343
PRJEB21605	SAMEA104208326	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867344
PRJEB21605	SAMEA104208326	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867344
PRJEB21605	SAMEA104208327	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867345
PRJEB21605	SAMEA104208327	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867345
PRJEB21605	SAMEA104208328	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867346
PRJEB21605	SAMEA104208328	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867346
PRJEB21605	SAMEA104208329	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867347
PRJEB21605	SAMEA104208329	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867347
PRJEB21605	SAMEA104208330	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867348
PRJEB21605	SAMEA104208330	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867348
PRJEB21605	SAMEA104208331	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867349
PRJEB21605	SAMEA104208331	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867349
PRJEB21605	SAMEA104208332	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867350
PRJEB21605	SAMEA104208332	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867350
PRJEB21605	SAMEA104208333	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867351
PRJEB21605	SAMEA104208333	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867351
PRJEB21605	SAMEA104208334	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867352
PRJEB21605	SAMEA104208334	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867352
PRJEB21605	SAMEA104208335	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867353
PRJEB21605	SAMEA104208335	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867353
PRJEB21605	SAMEA104208336	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867354
PRJEB21605	SAMEA104208336	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867354
PRJEB21605	SAMEA104208337	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867355
PRJEB21605	SAMEA104208337	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867355
PRJEB21605	SAMEA104208338	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867356
PRJEB21605	SAMEA104208338	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867356
PRJEB21605	SAMEA104208339	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867357
PRJEB21605	SAMEA104208339	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867357
PRJEB21605	SAMEA104208340	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867358
PRJEB21605	SAMEA104208340	collection_date		2017	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867358
PRJEB21605	SAMEA104208341	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867359
PRJEB21605	SAMEA104208341	collection_date		2017	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867359
PRJEB21605	SAMEA104208342	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867360
PRJEB21605	SAMEA104208342	collection_date		2017	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867360
PRJEB21605	SAMEA104208343	country		Cambodia	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867361
PRJEB21605	SAMEA104208343	collection_date		2017	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867361
PRJEB21605	SAMEA104208345	country		Thailand	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867363
PRJEB21605	SAMEA104208345	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867363
PRJEB21605	SAMEA104208346	country		Thailand	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867364
PRJEB21605	SAMEA104208346	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867364
PRJEB21605	SAMEA104208347	country		Thailand	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867365
PRJEB21605	SAMEA104208347	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867365
PRJEB21605	SAMEA104208349	country		Thailand	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867367
PRJEB21605	SAMEA104208349	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867367
PRJEB21605	SAMEA104208350	country		Thailand	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867368
PRJEB21605	SAMEA104208350	collection_date		2017	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867368
PRJEB21605	SAMEA104208351	country		Hong Kong	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867369
PRJEB21605	SAMEA104208351	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867369
PRJEB21605	SAMEA104208352	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867370
PRJEB21605	SAMEA104208352	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867370
PRJEB21605	SAMEA104208353	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867371
PRJEB21605	SAMEA104208353	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867371
PRJEB21605	SAMEA104208354	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867372
PRJEB21605	SAMEA104208354	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867372
PRJEB21605	SAMEA104208356	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867374
PRJEB21605	SAMEA104208356	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867374
PRJEB21605	SAMEA104208357	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867375
PRJEB21605	SAMEA104208357	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867375
PRJEB21605	SAMEA104208358	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867376
PRJEB21605	SAMEA104208358	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867376
PRJEB21605	SAMEA104208359	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867377
PRJEB21605	SAMEA104208359	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867377
PRJEB21605	SAMEA104208360	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867378
PRJEB21605	SAMEA104208360	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867378
PRJEB21605	SAMEA104208361	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867379
PRJEB21605	SAMEA104208361	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867379
PRJEB21605	SAMEA104208362	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867380
PRJEB21605	SAMEA104208362	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867380
PRJEB21605	SAMEA104208363	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867381
PRJEB21605	SAMEA104208363	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867381
PRJEB21605	SAMEA104208364	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867382
PRJEB21605	SAMEA104208364	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867382
PRJEB21605	SAMEA104208365	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867383
PRJEB21605	SAMEA104208365	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867383
PRJEB21605	SAMEA104208366	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867384
PRJEB21605	SAMEA104208366	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867384
PRJEB21605	SAMEA104208367	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867385
PRJEB21605	SAMEA104208367	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867385
PRJEB21605	SAMEA104208368	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867386
PRJEB21605	SAMEA104208368	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867386
PRJEB21605	SAMEA104208369	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867387
PRJEB21605	SAMEA104208369	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867387
PRJEB21605	SAMEA104208370	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867388
PRJEB21605	SAMEA104208370	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867388
PRJEB21605	SAMEA104208371	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867389
PRJEB21605	SAMEA104208371	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867389
PRJEB21605	SAMEA104208372	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867390
PRJEB21605	SAMEA104208372	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867390
PRJEB21605	SAMEA104208373	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867391
PRJEB21605	SAMEA104208373	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867391
PRJEB21605	SAMEA104208374	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867392
PRJEB21605	SAMEA104208374	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867392
PRJEB21605	SAMEA104208375	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867393
PRJEB21605	SAMEA104208375	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867393
PRJEB21605	SAMEA104208376	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867394
PRJEB21605	SAMEA104208376	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867394
PRJEB21605	SAMEA104208377	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867395
PRJEB21605	SAMEA104208377	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867395
PRJEB21605	SAMEA104208378	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867396
PRJEB21605	SAMEA104208378	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867396
PRJEB21605	SAMEA104208380	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867398
PRJEB21605	SAMEA104208380	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867398
PRJEB21605	SAMEA104208381	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867399
PRJEB21605	SAMEA104208381	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867399
PRJEB21605	SAMEA104208382	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867400
PRJEB21605	SAMEA104208382	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867400
PRJEB21605	SAMEA104208383	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867401
PRJEB21605	SAMEA104208383	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867401
PRJEB21605	SAMEA104208384	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867402
PRJEB21605	SAMEA104208384	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867402
PRJEB21605	SAMEA104208385	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867403
PRJEB21605	SAMEA104208385	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867403
PRJEB21605	SAMEA104208386	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867404
PRJEB21605	SAMEA104208386	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867404
PRJEB21605	SAMEA104208387	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867405
PRJEB21605	SAMEA104208387	collection_date		2015	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867405
PRJEB21605	SAMEA104208388	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867406
PRJEB21605	SAMEA104208388	collection_date		2016	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867406
PRJEB21605	SAMEA104208389	country		Laos	per_sample	13073_2019_706_MOESM1_ESM.xlsx:ERS1867407
